player_id,tournament_id,finish_numeric,true_pos,top_ten,mid_band,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total
68,2484,17.0,17.0,0,1,0.26,0.14,1.54,-0.46,1.22,1.48
1646,2484,0.0,91.0,0,0,-1.1,0.78,-3.15,-1.37,-3.74,-4.84
5704,2484,60.0,60.0,0,0,-0.08,0.03,-0.05,-0.68,-0.7,-0.77
205,2484,51.0,51.0,0,0,-0.39,0.22,-0.6,0.75,0.36,-0.02
208,2484,24.0,24.0,0,1,1.26,0.33,0.81,-1.17,-0.03,1.23
3449,2484,37.0,37.0,0,0,0.22,-0.22,0.92,-0.2,0.5,0.73
1793,2484,24.0,24.0,0,1,1.13,0.16,-0.05,-0.02,0.09,1.23
5532,2484,0.0,91.0,0,0,0.19,0.59,-0.44,-1.69,-1.54,-1.34
856,2484,0.0,91.0,0,0,1.65,-0.22,-2.24,-0.34,-2.81,-1.15
769,2484,0.0,91.0,0,0,-0.52,0.57,-0.26,-0.13,0.18,-0.34
9131,2484,0.0,91.0,0,0,-1.14,0.91,0.46,-2.07,-0.7,-1.84
1352,2484,0.0,91.0,0,0,1.42,-0.76,-0.63,-0.38,-1.77,-0.34
4645,2484,0.0,91.0,0,0,-0.45,0.12,-0.57,-0.45,-0.9,-1.34
1264,2484,0.0,91.0,0,0,-0.58,1.1,0.32,-1.19,0.24,-0.34
9025,2484,58.0,58.0,0,0,0.14,-0.49,-0.51,0.33,-0.67,-0.52
928,2484,0.0,91.0,0,0,-2.27,-0.7,-0.58,0.21,-1.07,-3.34
3950,2484,4.0,4.0,1,0,0.88,0.52,0.97,0.36,1.85,2.73
5574,2484,0.0,91.0,0,0,0.29,-1.21,-1.26,0.84,-1.63,-1.34
3452,2484,67.0,67.0,0,0,-0.81,-0.56,0.56,-0.71,-0.71,-1.52
5882,2484,45.0,45.0,0,0,-0.35,-0.92,1.12,0.37,0.57,0.23
3375,2484,0.0,91.0,0,0,-1.59,-0.19,-0.55,0.49,-0.26,-1.84
2127,2484,0.0,91.0,0,0,-1.15,-1.23,0.46,0.08,-0.69,-1.84
328,2484,51.0,51.0,0,0,-0.39,-0.47,0.54,0.29,0.36,-0.02
3550,2484,33.0,33.0,0,0,0.45,-0.31,0.9,-0.06,0.53,0.98
5408,2484,3.0,3.0,1,0,1.09,0.67,1.36,-0.15,1.88,2.98
957,2484,0.0,91.0,0,0,-0.39,0.18,-0.94,-0.19,-0.95,-1.34
5860,2484,1.0,1.0,1,0,0.42,0.81,1.39,0.85,3.06,3.48
5504,2484,0.0,91.0,0,0,-0.28,-0.28,-0.04,0.25,-0.07,-0.34
6991,2484,0.0,91.0,0,0,-0.76,0.46,-1.8,-0.75,-2.09,-2.84
619,2484,0.0,91.0,0,0,-0.22,-0.65,-1.69,0.71,-1.63,-1.84
3856,2484,0.0,91.0,0,0,-0.27,-0.23,-0.81,-0.53,-1.57,-1.84
1173,2484,37.0,37.0,0,0,0.13,-0.89,0.85,0.64,0.6,0.73
110,2484,0.0,91.0,0,0,-0.79,0.77,-1.7,0.38,-0.55,-1.34
5025,2484,17.0,17.0,0,1,0.94,1.2,0.09,-0.76,0.54,1.48
196,2484,0.0,91.0,0,0,-0.66,0.16,-0.17,-0.67,-0.68,-1.34
3598,2484,0.0,91.0,0,0,-1.23,-0.86,-1.0,1.25,-0.61,-1.84
1067,2484,6.0,6.0,1,0,0.72,0.13,-0.41,1.78,1.51,2.23
5797,2484,6.0,6.0,1,0,1.2,-0.62,1.2,0.44,1.02,2.23
3317,2484,0.0,91.0,0,0,0.47,-0.44,-2.14,0.76,-1.82,-1.34
1676,2484,0.0,91.0,0,0,-1.7,0.79,-0.99,0.06,-0.14,-1.84
710,2484,0.0,91.0,0,0,-1.53,-1.11,1.08,-0.28,-0.31,-1.84
4848,2484,0.0,91.0,0,0,0.35,-0.77,0.76,-1.19,-1.2,-0.84
4513,2484,24.0,24.0,0,1,-0.45,0.63,1.11,-0.06,1.68,1.23
3857,2484,0.0,91.0,0,0,-1.34,0.13,1.41,-1.04,0.49,-0.84
77,2484,17.0,17.0,0,1,1.07,2.21,-1.51,-0.29,0.41,1.48
745,2484,0.0,91.0,0,0,-2.89,0.59,0.0,-0.04,0.54,-2.34
2552,2484,0.0,91.0,0,0,-0.71,-0.29,-0.76,0.92,-0.13,-0.84
318,2484,24.0,24.0,0,1,-0.23,1.51,0.7,-0.75,1.46,1.23
1734,2484,0.0,91.0,0,0,1.1,-2.15,-2.01,-2.09,-6.25,-5.15
1778,2484,45.0,45.0,0,0,-0.62,0.22,0.58,0.04,0.85,0.23
1077,2484,0.0,91.0,0,0,-0.33,-0.68,0.06,0.6,-0.02,-0.34
1059,2484,0.0,91.0,0,0,-0.32,0.3,0.44,-0.77,-0.02,-0.34
1411,2484,24.0,24.0,0,1,0.62,0.0,0.97,-0.36,0.61,1.23
4781,2484,0.0,91.0,0,0,-0.66,0.28,-0.76,-0.21,-0.69,-1.34
9143,2484,60.0,60.0,0,0,-0.08,-0.05,-0.72,0.07,-0.7,-0.77
1367,2484,60.0,60.0,0,0,0.54,-0.83,-1.42,0.93,-1.31,-0.77
8974,2484,45.0,45.0,0,0,0.96,-0.39,-0.75,0.4,-0.74,0.23
2571,2484,41.0,41.0,0,0,0.72,-0.07,0.97,-1.14,-0.25,0.48
479,2484,65.0,65.0,0,0,0.2,-0.6,-0.65,-0.22,-1.47,-1.27
3792,2484,65.0,65.0,0,0,-0.65,-0.76,-0.37,0.5,-0.62,-1.27
186,2484,0.0,91.0,0,0,-2.34,0.66,0.82,-0.98,0.5,-1.84
3980,2484,60.0,60.0,0,0,0.39,-0.62,0.24,-0.79,-1.17,-0.77
5692,2484,0.0,91.0,0,0,1.15,1.07,-0.96,-1.6,-1.49,-0.34
308,2484,11.0,11.0,0,1,0.15,0.09,0.96,0.78,1.83,1.98
707,2484,0.0,91.0,0,0,0.31,-1.22,-0.1,0.17,-1.15,-0.84
6825,2484,17.0,17.0,0,1,-0.32,0.08,0.52,1.2,1.8,1.48
801,2484,0.0,91.0,0,0,-0.05,0.71,-0.56,-0.95,-0.79,-0.84
3702,2484,2.0,2.0,1,0,0.62,1.09,1.55,0.22,2.86,3.48
167,2484,51.0,51.0,0,0,0.29,0.24,-0.52,-0.04,-0.32,-0.02
5409,2484,0.0,91.0,0,0,1.09,0.03,-0.99,-0.97,-1.93,-0.84
4047,2484,0.0,91.0,0,0,-0.13,0.64,-1.69,-0.65,-1.71,-1.84
809,2484,11.0,11.0,0,1,0.48,1.27,0.26,-0.04,1.49,1.98
962,2484,24.0,24.0,0,1,-0.8,0.18,0.57,1.28,2.02,1.23
5619,2484,37.0,37.0,0,0,0.14,-0.49,0.91,0.17,0.58,0.73
1112,2484,0.0,91.0,0,0,-0.83,0.0,-2.47,-2.54,-5.01,-5.84
4591,2484,0.0,91.0,0,0,-0.56,0.08,-1.77,0.9,-0.78,-1.34
9528,2484,0.0,91.0,0,0,-0.9,0.07,1.23,-2.24,-0.94,-1.84
7081,2484,67.0,67.0,0,0,-0.08,-0.5,-0.83,-0.11,-1.44,-1.52
4587,2484,6.0,6.0,1,0,1.04,0.42,-0.3,1.07,1.19,2.23
4267,2484,69.0,69.0,0,0,-1.54,0.03,-0.3,-1.97,-2.23,-3.77
1359,2484,0.0,91.0,0,0,0.06,0.35,-0.75,-0.51,-0.91,-0.84
1037,2484,45.0,45.0,0,0,-1.08,-0.5,0.67,1.13,1.31,0.23
3378,2484,0.0,91.0,0,0,-1.37,-1.08,0.27,0.83,0.03,-1.34
4643,2484,0.0,91.0,0,0,-2.36,-0.28,-0.29,-0.42,-0.99,-3.34
412,2484,0.0,91.0,0,0,0.32,0.46,-0.98,-0.15,-0.66,-0.34
2230,2484,0.0,91.0,0,0,-0.86,-0.47,-0.59,0.57,-0.48,-1.34
3970,2484,0.0,91.0,0,0,0.51,-0.05,-2.73,-0.06,-2.85,-2.34
3295,2484,17.0,17.0,0,1,-0.01,0.3,1.25,-0.07,1.48,1.48
7082,2484,56.0,56.0,0,0,-1.52,0.21,0.34,0.69,1.24,-0.27
3532,2484,24.0,24.0,0,1,-0.02,-0.27,1.0,0.52,1.25,1.23
1614,2484,14.0,14.0,0,1,0.23,0.27,0.78,0.45,1.5,1.73
9040,2484,33.0,33.0,0,0,1.39,-0.51,0.36,-0.27,-0.41,0.98
686,2484,14.0,14.0,0,1,1.49,0.01,0.66,-0.43,0.23,1.73
9261,2486,0.0,91.0,0,0,-0.77,-0.9,-1.84,0.2,-2.55,-3.32
16,2486,8.0,8.0,1,0,0.98,-0.01,-0.5,1.07,0.56,1.54
512,2486,0.0,91.0,0,0,0.08,0.54,0.42,-0.36,0.6,0.68
1748,2486,0.0,91.0,0,0,-1.53,-0.33,-0.08,-0.69,-1.11,-2.64
5548,2486,63.0,63.0,0,0,1.16,-1.1,-0.33,-0.08,-1.51,-0.35
4989,2486,0.0,91.0,0,0,-2.71,-1.09,-1.13,-1.7,-3.92,-6.64
4682,2486,0.0,91.0,0,0,0.34,-1.54,-1.05,-0.39,-2.99,-2.64
5951,2486,49.0,49.0,0,0,0.14,-0.16,-0.64,-0.35,-1.16,-1.02
6062,2486,0.0,91.0,0,0,1.01,0.96,0.72,-0.01,1.67,2.68
1626,2486,62.0,62.0,0,0,-0.45,-0.56,0.1,-0.23,-0.68,-1.13
5338,2486,25.0,25.0,0,1,0.52,0.1,0.78,-0.2,0.68,1.21
693,2486,25.0,25.0,0,1,0.04,-0.3,1.67,0.13,1.5,1.54
1049,2486,0.0,91.0,0,0,-2.46,1.47,-0.29,-0.04,1.14,-1.32
1758,2486,0.0,91.0,0,0,-0.06,-0.96,-2.44,-0.18,-3.58,-3.64
2283,2486,0.0,91.0,0,0,0.27,-0.22,-0.23,-0.45,-0.91,-0.64
774,2486,0.0,91.0,0,0,-1.87,-0.44,1.75,0.24,1.55,-0.32
9584,2486,43.0,43.0,0,0,-0.29,-0.26,-0.53,0.4,-0.39,-0.69
1225,2486,71.0,71.0,0,0,-0.43,0.1,0.33,-0.45,-0.03,-0.46
1651,2486,8.0,8.0,1,0,-0.4,0.82,0.09,0.47,1.38,0.98
1222,2486,1.0,1.0,1,0,0.24,0.4,0.81,-0.25,0.96,1.21
3596,2486,49.0,49.0,0,0,0.57,-0.37,0.51,-0.72,-0.59,-0.02
1673,2486,0.0,91.0,0,0,-0.64,-0.12,-1.24,0.68,-0.69,-1.32
3599,2486,0.0,91.0,0,0,-3.99,-1.63,2.31,-0.33,0.35,-3.64
713,2486,0.0,91.0,0,0,-2.93,-1.58,-1.65,-0.16,-3.39,-6.32
3777,2486,0.0,91.0,0,0,-3.04,-0.54,0.29,-0.04,-0.28,-3.32
68,2486,31.0,31.0,0,0,-0.67,0.88,-0.57,0.23,0.55,-0.13
5704,2486,58.0,58.0,0,0,0.72,0.46,-0.76,0.12,-0.18,0.54
205,2486,43.0,43.0,0,0,0.03,-0.07,-0.09,0.66,0.51,0.54
208,2486,16.0,16.0,0,1,1.46,-0.11,0.03,-0.39,-0.48,0.98
1793,2486,16.0,16.0,0,1,-0.24,0.42,2.02,-0.22,2.22,1.98
5532,2486,49.0,49.0,0,0,0.24,0.32,1.2,-1.11,0.41,0.65
1121,2486,0.0,91.0,0,0,-0.55,-0.28,-0.41,-1.08,-1.77,-2.32
856,2486,0.0,91.0,0,0,-0.53,-0.74,-1.36,-1.01,-3.11,-3.64
769,2486,0.0,91.0,0,0,-0.18,1.2,1.59,0.06,2.86,2.68
9131,2486,0.0,91.0,0,0,-1.63,0.92,-0.58,-1.35,-1.01,-2.64
4645,2486,0.0,91.0,0,0,-1.96,0.04,-2.13,-0.27,-2.36,-4.32
1264,2486,0.0,91.0,0,0,0.28,0.29,-1.14,-0.07,-0.92,-0.64
9025,2486,0.0,91.0,0,0,0.4,-0.81,2.04,0.05,1.28,1.68
7004,2486,0.0,91.0,0,0,1.79,2.42,0.16,-0.7,1.89,3.68
3577,2486,31.0,31.0,0,0,1.02,-1.45,0.47,0.16,-0.82,0.21
3448,2486,18.0,18.0,0,1,0.24,-0.37,0.51,0.49,0.64,0.87
3950,2486,58.0,58.0,0,0,-0.35,1.5,-0.27,0.1,1.33,0.98
3950,2486,0.0,58.0,0,0,0.21,0.42,-3.15,-1.8,-4.53,-4.32
1196,2486,0.0,91.0,0,0,0.93,-1.54,0.14,0.15,-1.25,-0.32
646,2486,31.0,31.0,0,0,0.03,0.5,0.17,0.5,1.18,1.21
5882,2486,0.0,91.0,0,0,0.91,-2.69,-2.24,0.39,-4.55,-3.64
3375,2486,0.0,91.0,0,0,-2.04,1.2,-1.86,0.06,-0.6,-2.64
540,2486,4.0,4.0,1,0,1.11,0.95,0.54,-0.4,1.09,2.21
1483,2486,0.0,91.0,0,0,-1.65,0.56,-1.08,0.54,0.01,-1.64
2127,2486,69.0,69.0,0,0,-0.09,-0.28,-1.49,-0.16,-1.93,-2.02
808,2486,0.0,91.0,0,0,-4.98,-0.19,-4.29,-0.86,-5.34,-10.32
328,2486,0.0,91.0,0,0,-0.37,0.37,2.19,0.18,2.73,2.36
3550,2486,18.0,18.0,0,1,0.88,0.36,0.24,0.84,1.44,2.31
5408,2486,31.0,31.0,0,0,0.47,-0.01,0.02,-1.16,-1.15,-0.69
957,2486,43.0,43.0,0,0,-0.69,0.27,0.7,0.59,1.56,0.87
5860,2486,0.0,91.0,0,0,-1.88,-0.23,-0.66,0.45,-0.44,-2.32
5573,2486,43.0,43.0,0,0,0.98,-0.14,-0.39,0.2,-0.33,0.65
5504,2486,13.0,13.0,0,1,1.51,0.36,0.45,0.23,1.03,2.54
6991,2486,31.0,31.0,0,0,-0.77,-0.26,0.08,0.27,0.09,-0.69
3856,2486,6.0,6.0,1,0,0.9,-0.04,0.25,0.11,0.31,1.21
1680,2486,0.0,91.0,0,0,0.37,-0.38,-0.17,-0.14,-0.69,-0.32
5025,2486,58.0,58.0,0,0,-0.09,0.69,-1.72,-0.34,-1.37,-1.46
196,2486,43.0,43.0,0,0,0.75,0.6,-0.12,0.08,0.56,1.31
3598,2486,49.0,49.0,0,0,-0.41,0.04,0.88,0.13,1.05,0.65
1067,2486,6.0,6.0,1,0,0.07,0.8,0.51,0.95,2.25,2.31
5797,2486,8.0,8.0,1,0,0.29,0.16,1.46,0.4,2.02,2.31
3317,2486,25.0,25.0,0,1,0.06,-0.69,0.65,0.86,0.82,0.87
1676,2486,31.0,31.0,0,0,0.12,0.08,-0.76,0.44,-0.24,-0.13
569,2486,0.0,91.0,0,0,2.68,1.17,-0.03,-1.46,-0.32,2.36
710,2486,69.0,69.0,0,0,0.2,0.32,-0.68,-0.3,-0.66,-0.46
1030,2486,18.0,18.0,0,1,-0.04,0.21,1.08,0.62,1.92,1.87
1265,2486,0.0,91.0,0,0,0.32,0.77,0.02,0.56,1.35,1.68
446,2486,4.0,4.0,1,0,1.56,0.63,1.39,-0.37,1.65,3.21
4513,2486,0.0,91.0,0,0,-2.15,-0.75,1.61,-0.03,0.83,-1.32
77,2486,2.0,2.0,1,0,0.1,0.57,1.6,-0.06,2.11,2.21
6689,2486,31.0,31.0,0,0,0.34,-0.3,0.76,-0.14,0.31,0.65
1734,2486,31.0,31.0,0,0,-0.83,-0.38,0.51,0.35,0.48,-0.35
1778,2486,25.0,25.0,0,1,0.43,-0.45,1.09,0.14,0.78,1.21
1077,2486,3.0,3.0,1,0,0.55,0.18,1.04,0.11,1.33,1.87
676,2486,0.0,91.0,0,0,-1.95,-0.71,1.28,0.75,1.31,-0.64
1059,2486,0.0,91.0,0,0,-2.6,0.23,1.26,0.79,2.28,-0.32
1411,2486,0.0,91.0,0,0,0.65,-1.18,-2.1,0.3,-2.97,-2.32
4781,2486,0.0,91.0,0,0,0.14,0.85,-1.78,-0.84,-1.78,-1.64
9143,2486,0.0,91.0,0,0,-1.25,1.3,0.43,-1.13,0.61,-0.64
1367,2486,31.0,31.0,0,0,0.1,0.36,-0.64,0.49,0.22,0.31
8974,2486,31.0,31.0,0,0,2.48,0.01,0.31,-0.15,0.17,2.65
2571,2486,8.0,8.0,1,0,-0.65,0.12,1.79,0.28,2.19,1.54
3351,2486,0.0,91.0,0,0,0.32,0.07,-1.32,0.29,-0.96,-0.64
4010,2486,63.0,63.0,0,0,0.63,-0.05,0.21,-0.14,0.02,0.65
3688,2486,63.0,63.0,0,0,1.04,-0.55,-0.93,-0.25,-1.73,-0.69
3792,2486,0.0,91.0,0,0,0.09,-2.44,-1.08,0.79,-2.73,-2.64
1042,2486,0.0,91.0,0,0,0.47,0.07,-1.12,-1.74,-2.79,-2.32
9568,2486,49.0,49.0,0,0,1.42,-0.26,-0.6,0.43,-0.43,0.98
72,2486,0.0,91.0,0,0,0.45,0.13,-1.99,1.76,-0.09,0.36
3980,2486,8.0,8.0,1,0,0.23,1.1,0.5,-0.85,0.75,0.98
308,2486,0.0,91.0,0,0,1.8,-0.03,2.6,-0.01,2.56,4.36
707,2486,0.0,91.0,0,0,0.21,0.32,2.19,-0.04,2.47,2.68
5579,2486,0.0,91.0,0,0,-0.85,0.81,-3.87,0.38,-2.68,-3.53
6825,2486,0.0,91.0,0,0,1.34,1.07,-2.07,0.34,-0.66,0.68
5,2486,0.0,91.0,0,0,-0.82,-3.78,-0.17,-1.56,-5.5,-6.32
3702,2486,0.0,91.0,0,0,0.68,0.39,1.34,0.27,2.0,2.68
1254,2486,49.0,49.0,0,0,-1.11,-0.19,1.08,0.77,1.65,0.54
3948,2486,0.0,91.0,0,0,-0.35,-4.3,0.65,-1.32,-4.97,-5.32
167,2486,0.0,91.0,0,0,-0.68,1.79,-2.29,-1.15,-1.65,-2.32
4047,2486,0.0,91.0,0,0,0.98,-2.22,-0.51,-0.57,-3.3,-2.32
1733,2486,31.0,31.0,0,0,0.22,-0.33,1.31,-1.55,-0.58,-0.35
335,2486,0.0,91.0,0,0,-0.24,-0.1,0.75,0.26,0.92,0.68
377,2486,0.0,91.0,0,0,-1.11,0.13,-5.79,-0.54,-6.21,-7.32
5619,2486,18.0,18.0,0,1,-0.84,0.34,0.51,0.2,1.05,0.21
4591,2486,49.0,49.0,0,0,1.34,0.14,1.55,0.5,2.2,3.54
78,2486,0.0,91.0,0,0,-0.55,0.46,0.07,0.38,0.91,0.36
4449,2486,0.0,91.0,0,0,1.66,-0.11,1.08,-0.27,0.7,2.36
9528,2486,25.0,25.0,0,1,-0.98,1.17,-0.28,0.96,1.86,0.88
7081,2486,18.0,18.0,0,1,1.06,0.19,-0.36,0.43,0.25,1.31
5506,2486,0.0,91.0,0,0,-0.66,-1.23,-0.57,0.81,-0.98,-1.64
4587,2486,13.0,13.0,0,1,0.1,0.93,-0.09,0.04,0.88,0.98
1170,2486,67.0,67.0,0,0,0.21,-0.69,0.03,-0.57,-1.23,-1.02
4267,2486,0.0,91.0,0,0,-1.75,0.29,0.27,0.87,1.43,-0.32
1037,2486,67.0,67.0,0,0,-0.85,-0.05,-1.13,0.24,-0.94,-1.79
1613,2486,0.0,91.0,0,0,-3.09,-0.21,0.4,-0.42,-0.23,-3.32
3378,2486,25.0,25.0,0,1,0.58,-0.37,0.93,-0.15,0.4,0.98
4643,2486,0.0,91.0,0,0,1.15,0.23,-1.79,-2.23,-3.79,-2.64
2230,2486,18.0,18.0,0,1,0.1,1.03,-0.53,0.95,1.44,1.54
6086,2486,0.0,91.0,0,0,-0.24,0.24,-2.88,-0.44,-3.08,-3.32
3295,2486,49.0,49.0,0,0,0.21,-0.67,0.02,-0.91,-1.56,-1.35
1157,2486,0.0,91.0,0,0,-1.34,-0.73,1.3,0.45,1.02,-0.32
7082,2486,0.0,91.0,0,0,0.96,0.58,-0.24,-0.93,-0.6,0.36
1366,2486,0.0,91.0,0,0,-0.72,-1.36,-2.19,0.63,-2.92,-3.64
6185,2486,0.0,91.0,0,0,-0.01,-2.82,-2.65,0.84,-4.63,-4.64
10140,2486,0.0,91.0,0,0,-1.47,-2.39,0.79,1.43,-0.17,-1.64
9040,2486,0.0,91.0,0,0,-2.15,0.77,1.91,-1.16,1.51,-0.64
512,2487,0.0,91.0,0,0,-0.26,-0.37,-0.11,-0.62,-1.09,-1.35
5548,2487,67.0,67.0,0,0,0.63,-0.38,-1.29,0.73,-0.94,-0.32
388,2487,56.0,56.0,0,0,-0.75,-0.85,1.43,0.35,0.93,0.18
1626,2487,75.0,75.0,0,0,1.1,-0.79,-1.22,0.46,-1.55,-0.44
693,2487,0.0,91.0,0,0,-0.3,0.3,-0.73,-0.12,-0.55,-0.85
1758,2487,33.0,33.0,0,0,0.31,0.25,0.15,0.23,0.63,0.93
159,2487,0.0,91.0,0,0,-0.91,1.63,-1.57,0.0,0.06,-0.85
1225,2487,13.0,13.0,0,1,1.22,0.32,-0.22,0.11,0.21,1.43
4638,2487,50.0,50.0,0,0,1.21,-0.74,0.63,-0.67,-0.78,0.43
1222,2487,2.0,2.0,1,0,0.66,0.88,1.1,0.79,2.77,3.43
1673,2487,0.0,91.0,0,0,-0.11,-0.75,-0.9,-0.09,-1.74,-1.85
3454,2487,0.0,91.0,0,0,-1.47,-0.78,0.04,-0.14,-0.88,-2.35
713,2487,0.0,91.0,0,0,-0.5,0.32,-1.54,1.37,0.15,-0.35
3777,2487,0.0,91.0,0,0,-2.29,-1.5,-0.24,0.67,-1.06,-3.35
68,2487,67.0,67.0,0,0,0.27,0.38,-0.2,-0.76,-0.58,-0.32
1646,2487,0.0,91.0,0,0,-1.53,0.63,0.33,-1.29,-0.33,-1.85
208,2487,13.0,13.0,0,1,-0.32,0.42,0.02,1.31,1.75,1.43
3449,2487,0.0,91.0,0,0,-0.86,0.24,0.85,-1.07,0.01,-0.85
1793,2487,75.0,75.0,0,0,1.75,-0.63,-0.65,-0.91,-2.19,-0.44
5532,2487,0.0,91.0,0,0,-0.82,-0.31,0.87,-2.58,-2.03,-2.85
856,2487,0.0,91.0,0,0,-0.01,-0.95,0.36,-1.75,-2.34,-2.35
769,2487,42.0,42.0,0,0,-0.19,-0.44,0.74,0.57,0.87,0.68
9131,2487,81.0,81.0,0,0,0.07,-0.36,-0.31,-0.52,-1.18,-1.11
1352,2487,0.0,91.0,0,0,-4.04,-1.04,0.93,0.29,0.19,-3.85
1264,2487,0.0,91.0,0,0,-2.59,0.15,0.59,0.0,0.73,-1.85
9025,2487,42.0,42.0,0,0,-0.36,0.09,0.0,0.95,1.04,0.68
7004,2487,0.0,91.0,0,0,-0.61,-0.43,-1.63,-0.68,-2.74,-3.35
3577,2487,79.0,79.0,0,0,0.72,-1.21,-0.34,0.05,-1.49,-0.78
928,2487,75.0,75.0,0,0,-0.59,-0.4,0.26,0.29,0.15,-0.44
3950,2487,0.0,33.0,0,0,-0.55,-1.49,0.32,-0.13,-1.3,-1.85
3950,2487,33.0,33.0,0,0,0.83,0.06,-0.3,0.34,0.1,0.93
5574,2487,13.0,13.0,0,1,0.26,0.04,0.63,0.51,1.17,1.43
278,2487,75.0,75.0,0,0,0.77,0.01,-0.92,-0.31,-1.22,-0.44
3452,2487,13.0,13.0,0,1,0.06,-0.36,1.15,0.58,1.37,1.43
646,2487,0.0,91.0,0,0,-0.2,-0.06,-0.69,0.6,-0.15,-0.35
5882,2487,33.0,33.0,0,0,-0.06,0.33,0.28,0.38,0.99,0.93
3375,2487,1.0,1.0,1,0,1.4,0.51,1.69,-0.18,2.03,3.43
1483,2487,33.0,33.0,0,0,1.53,0.45,-0.28,-0.76,-0.6,0.93
2127,2487,7.0,7.0,1,0,0.62,-0.21,1.04,0.47,1.31,1.93
301,2487,0.0,91.0,0,0,-2.1,1.38,-1.49,-0.64,-0.75,-2.85
808,2487,0.0,91.0,0,0,-1.02,-0.28,-0.21,-0.84,-1.33,-2.35
3550,2487,13.0,13.0,0,1,-1.35,0.5,1.15,1.13,2.79,1.43
5408,2487,56.0,56.0,0,0,-1.85,0.85,0.38,0.81,2.04,0.18
5934,2487,0.0,91.0,0,0,0.47,0.2,-1.01,-0.02,-0.82,-0.35
5573,2487,0.0,91.0,0,0,-1.27,-0.06,0.18,-0.2,-0.08,-1.35
5504,2487,9.0,9.0,1,0,0.63,-0.09,0.31,0.83,1.06,1.68
6991,2487,13.0,13.0,0,1,1.16,0.08,-0.79,0.98,0.27,1.43
3856,2487,0.0,91.0,0,0,0.49,-0.28,-2.04,-2.52,-4.84,-4.35
110,2487,9.0,9.0,1,0,-0.47,0.07,1.48,0.59,2.15,1.68
5025,2487,28.0,28.0,0,1,-0.71,0.2,1.27,0.42,1.89,1.18
196,2487,70.0,70.0,0,0,-0.17,-0.14,-0.48,0.22,-0.4,-0.57
3598,2487,84.0,84.0,0,0,-0.48,-1.03,-0.42,0.48,-0.96,-1.44
5797,2487,33.0,33.0,0,0,0.56,0.07,0.59,-0.28,0.38,0.93
243,2487,9.0,9.0,1,0,0.55,0.8,0.39,-0.06,1.13,1.68
1676,2487,7.0,7.0,1,0,0.56,0.5,-0.05,0.92,1.38,1.93
710,2487,42.0,42.0,0,0,0.51,-0.43,0.24,0.36,0.17,0.68
4848,2487,0.0,91.0,0,0,-2.1,0.08,-0.38,0.55,0.25,-1.85
1265,2487,0.0,91.0,0,0,0.14,-0.28,-0.22,0.01,-0.49,-0.35
446,2487,13.0,13.0,0,1,-0.13,0.39,-0.14,1.31,1.56,1.43
4513,2487,0.0,91.0,0,0,-0.42,-0.17,-0.9,-0.86,-1.93,-2.35
77,2487,50.0,50.0,0,0,0.31,0.26,0.42,-0.56,0.12,0.43
2552,2487,5.0,5.0,1,0,0.75,-0.08,0.2,1.31,1.43,2.18
318,2487,28.0,28.0,0,1,0.43,0.16,1.22,-0.62,0.76,1.18
1734,2487,33.0,33.0,0,0,0.33,-0.05,0.52,0.13,0.6,0.93
1778,2487,13.0,13.0,0,1,0.04,-0.47,1.33,0.53,1.4,1.43
601,2487,28.0,28.0,0,1,0.55,0.46,1.12,-0.95,0.64,1.18
676,2487,50.0,50.0,0,0,0.64,-0.48,-0.15,0.43,-0.2,0.43
1059,2487,0.0,91.0,0,0,-0.47,-0.45,0.11,0.46,0.12,-0.35
4781,2487,13.0,13.0,0,1,0.42,0.13,0.5,0.38,1.01,1.43
9143,2487,56.0,56.0,0,0,0.09,-0.35,0.63,-0.19,0.09,0.18
8974,2487,0.0,91.0,0,0,-0.77,-0.57,0.11,0.38,-0.08,-0.85
257,2487,13.0,13.0,0,1,1.01,0.15,-0.15,0.42,0.42,1.43
3351,2487,28.0,28.0,0,1,0.07,0.55,-0.05,0.61,1.11,1.18
3688,2487,56.0,56.0,0,0,-1.62,0.18,0.98,0.64,1.8,0.18
479,2487,0.0,91.0,0,0,-1.43,0.62,-0.78,-0.26,-0.42,-1.85
3792,2487,74.0,74.0,0,0,0.2,-0.57,-1.37,0.43,-1.52,-1.32
186,2487,56.0,56.0,0,0,-0.72,0.83,0.52,-0.45,0.9,0.18
3980,2487,0.0,91.0,0,0,0.78,0.03,-0.78,-0.37,-1.13,-0.35
5692,2487,79.0,79.0,0,0,-0.64,1.25,-0.39,-1.0,-0.14,-0.78
1259,2487,0.0,91.0,0,0,-1.26,-0.4,-0.34,0.15,-0.59,-1.85
707,2487,81.0,81.0,0,0,-0.42,-0.14,0.09,-0.64,-0.69,-1.11
5,2487,0.0,91.0,0,0,0.6,-0.37,-1.11,-0.97,-2.45,-1.85
801,2487,56.0,56.0,0,0,1.51,0.06,-0.43,-0.96,-1.33,0.18
3740,2487,0.0,91.0,0,0,-0.62,0.25,-1.02,0.03,-0.73,-1.35
1254,2487,33.0,33.0,0,0,-1.04,0.39,1.37,0.22,1.98,0.93
5409,2487,0.0,91.0,0,0,-0.82,-0.58,-3.16,1.72,-2.03,-2.85
4047,2487,84.0,84.0,0,0,-0.27,0.25,-0.8,-0.62,-1.17,-1.44
